ID,Text
1569,Ol; Boa noite. Alguns pontos em sua webquest me preocuparam. Vou citar abaixo; espere que no fique com raiva; porm; se faz necessrio para que haja uma evoluo. Vamos l: &gt; Um trabalho como este; necessrio fazer uma capa e contracapa. Voc no apresentou isso. Caso tenha dvidas; verifique o modelo que Edvalda postou; a capa do trabalho dela (apesar de ter postado um trabalho de outra matria; est mais prximo de como deve ser). Caso no consiga com ela; posso te enviar um modelo para a prxima atividade. O grande problema de sua webquest que infelizmente voc ainda no aprendeu a fazer citao. Fazer citao no simplesmente copiar um trecho da internet e colar. Isso no citao; isso plgio; ao menos da forma como voc colocou. Uma citao de conter; no final dela; autor; ano e pgina. Nenhum momento vi isso em seu trabalho. Outro detalhe; vi imagem em seu trabalho. Me pergunto; se inseriu imagens; por qual razo no fez no power point; j que no semestre passado seu desempenho foi bem melhor. Lembre-se que poderia ser feito por ele tambm. Desculpe se estou sendo rgido; mas; necessrio aprender a fazer uma citao da forma correta. J notei que voc j tenta fazer; ms; ainda no conseguiu. Quando estiver no polo; me procure; vou lhe ajudar mais e melhor. Gostaria de lhe dar uma nota melhor; mas; no tenho como; especialmente se eu comparar com os demais enviados.
1570,Seu trabalho est incompleto. Voc no realizou todas as etapas exigidas pelo professor. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1571,Parabns pelo cumprimento das exigncias da atividade; s houve um equivoco na formatao das margens; pouco mais de ateno. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1572,Ol; Boa noite. Alguns pontos em sua webquest me preocuparam. Vou citar abaixo; espere que no fique com raiva; porm; se faz necessrio para que haja uma evoluo. Vamos l: &gt; Um trabalho como este; necessrio fazer uma capa e contracapa. Voc no apresentou isso. Caso tenha dvidas; verifique o modelo que Edvalda postou; a capa do trabalho dela (apesar de ter postado um trabalho de outra matria; est mais prximo de como deve ser). Caso no consiga com ela; posso te enviar um modelo para a prxima atividade. O grande problema de sua webquest que infelizmente voc ainda no aprendeu a fazer citao. Fazer citao no simplesmente copiar um trecho da internet e colar. Isso no citao; isso plgio; ao menos da forma como voc colocou. Uma citao de conter; no final dela; autor; ano e pgina. Nenhum momento vi isso em seu trabalho. Outro detalhe; vi imagem em seu trabalho. Me pergunto; se inseriu imagens; por qual razo no fez no power point; j que no semestre passado seu desempenho foi bem melhor. Lembre-se que poderia ser feito por ele tambm. Desculpe se estou sendo rgido; mas; necessrio aprender a fazer uma citao da forma correta. J notei que voc j tenta fazer; ms; ainda no conseguiu. Quando estiver no polo; me procure; vou lhe ajudar mais e melhor. Gostaria de lhe dar uma nota melhor; mas; no tenho como; especialmente se eu comparar com os demais enviados.
1573,Parabns pelo cumprimento das exigncias da atividade. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1574,Ol; Boa noite. Alguns pontos em sua webquest me preocuparam. Vou citar abaixo; espere que no fique com raiva; porm; se faz necessrio para que haja uma evoluo. Vamos l: &gt; Um trabalho como este; necessrio fazer uma capa e contracapa. Voc no apresentou isso. Caso tenha dvidas; verifique o modelo que Edvalda postou; a capa do trabalho dela (apesar de ter postado um trabalho de outra matria; est mais prximo de como deve ser). Caso no consiga com ela; posso te enviar um modelo para a prxima atividade. O grande problema de sua webquest que infelizmente voc ainda no aprendeu a fazer citao. Fazer citao no simplesmente copiar um trecho da internet e colar. Isso no citao; isso plgio; ao menos da forma como voc colocou. Uma citao de conter; no final dela; autor; ano e pgina. Nenhum momento vi isso em seu trabalho. Outro detalhe; vi imagem em seu trabalho. Me pergunto; se inseriu imagens; por qual razo no fez no power point; j que no semestre passado seu desempenho foi bem melhor. Lembre-se que poderia ser feito por ele tambm. Desculpe se estou sendo rgido; mas; necessrio aprender a fazer uma citao da forma correta. J notei que voc j tenta fazer; ms; ainda no conseguiu. Quando estiver no polo; me procure; vou lhe ajudar mais e melhor. Gostaria de lhe dar uma nota melhor; mas; no tenho como; especialmente se eu comparar com os demais enviados.
1575,Em seu trabalho no consta as ltimas etapas do que foi solicitado e no foi configurado conforme s orientaes. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos
1576,Alyne; a atividade solicitada era individual; devido a isso sua nota foi reduzida. Tenha um pouco mais de ateno no que solicitado.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1577,Um pouco mais de ateno na formatao das margens de seus documentos; contudo; realizaste um bom trabalho. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1578,Infelizmente; detectei em seu trabalho; quase a todo momento; plgios. Somos instrudos a dar nota 0 (zero). Lhe peo que da prxima vez tenha muito cuidado com isso.
1580,Elba; na 1 e 2 etapas a configurao deveria ser a mesma da 3 e 4; porm com a fonte 18; ou seja; duas pginas com a mesma configurao mudando somente o tamanho da fonte; bem como a pgina do grfico e tabela deveria estar em modo paisagem. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1581,Seu trabalho est incompleto. Voc no realizou todas as etapas exigidas pelo professor. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1582,na 1 e 2 etapas a configurao deveria ser a mesma da 3 e 4; porm com a fonte 18; ou seja; duas pginas com a mesma configurao mudando somente o tamanho da fonte; bem como a formatao da margens nas ultimas etapas esto incoerentes com o solicitado. Porm realizaste um bom trabalho.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1583,Em seu trabalho no consta algumas etapas exigidas na atividade; bem como no foi configurado conforme s orientaes. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1589,Seu trabalho no foi configurado conforme s orientaes. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1590,Alguns erros foram cometidos; como 1 e 2 etapas a configurao deveria ser a mesma da 3 e 4; porm com a fonte 18; ou seja; duas pginas com a mesma configurao mudando somente o tamanho da fonte. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1591,Alguns erros foram cometidos em sua atividade; como por exemplo;na 1 e 2 etapas a configurao deveria ser a mesma da 3 e 4; porm com a fonte 18; ou seja; duas pginas com a mesma configurao mudando somente o tamanho da fonte. Porm realizaste um bom trabalho.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1592,Infelizmente; identifiquei que o seu trabalho contm muitos plgios. Tente construir um trabalho com mais autoria da prxima vez.
1593,infelizmente seu trabalho contm muitos plgios. Tente fazer um trabalho autntico da prxima vez. Veja os captulos; sintetize. Veja as dicas que dou; tente dialogar mais comigo.
1595,Seu trabalho est incompleto. Voc no realizou todas as etapas exigidas pelo professor. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1596,Parabns pelo cumprimento das exigncias da atividade. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1597,Um pouco mais de ateno na formatao das margens de seus trabalhos. Parabns pelo cumprimento das etapas da atividade. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1598,na 1 e 2 etapas a configurao deveria ser a mesma da 3 e 4; porm com a fonte 18; ou seja; duas pginas com a mesma configurao mudando somente o tamanho da fonte. Porm realizaste um bom trabalho.Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1599,Parabns pela atividade; porm tenha um pouco mais de ateno a formatao das margens de seus trabalhos. Lembrando que a partir de agoratodos os trabalhos realizados; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1600,Ol; boa noite! Infelizmente; detectei muitos problemas em sua webquest. &gt; Muitos plgios. &gt; Foge estrutura e normas da ABNT. Reveja capa; contracapa. &gt; O que foi pedido na webquest era bem simples; voc se deteve a outros contedos e mesmo assim; encontrei trechos de texto da internet. Vamos conversar mais da prxima vez para que no que haja tais equvocos?
1601,Boa noite! Gostei de sua webquest; porm; eu acho que voc deveria abordar melhor os itens 2 e 3 da proposta da mesma. Acho que Voc poderia trazer mais citaes para reforar o que foi dito. No geral; acho tambm que poderia organizar melhor a estrutura de seu trabalho. Vamos tentar melhorar nesse sentido?
1604,Ol; boa noite! Infelizmente; detectei muitos problemas em sua webquest. &gt; Muitos plgios. &gt; Foge estrutura e normas da ABNT. Reveja capa; contracapa. &gt; O que foi pedido na webquest era bem simples; voc se deteve a outros contedos e mesmo assim; encontrei trechos de texto da internet. Vamos conversar mais da prxima vez para que no que haja tais equvocos?
1621,Bom dia; O trabalho de vocs ficou legal; mais vocs deveriam ter explorado mais os princpios de Alvaraz y Soler relacionando-os com a prtica observadas.
1622,Bom trabalho; mas vocs poderiam ter explorado mais os princpios de Alvaraz y Sole e os relacionados as prticas observadas em sala de aula.
1624,Bom trabalho; mas vocs poderiam ter explorado mais os princpios de Alvaraz y Sole e os relacionados as prticas observadas em sala de aula.
1628,Bom trabalho; mas vocs poderiam ter explorado mais os princpios de Alvaraz y Sole e os relacionados as prticas observadas em sala de aula.
1630,Seu trabalho est incompleto. Voc no realizou todas as etapas exigidas pelo professor. Lembrando que a partir de agoratodos os trabalhos realizados ; devero ser digitados de acordo com as normas apresentadas no captulo 2. Bons estudos.
1631,Alguns trechos deste texto so cpia de outros autores.
1632,H alguns fragmentos (ainda que poucos) deste texto que so cpia de outros autores.
1633,H neste texto alguns fragmentos (ainda que poucos) de cpia de outros autores. Das prximas vezes; se necessrio for; fazer a citao.
1636,Bom dia; Jucyany; no seu trabalho voc deveria ter explorado mais os princpios de Alvaraz y Sole e os relacionados as prticas observadas em sala de aula.
1637,Alguns trechos deste texto so cpia de outros autores.
1639,O conto de vocs est bom; assim como o plano de aula. importante apenas que voc revisem melhor o texto e atentem mais para as regras da ABNT
1640,O conto de vocs est bom; assim como o plano de aula. importante apenas que voc revisem melhor o texto e atentem mais para as regras da ABNT
1649,Vocs fizeram um bom trabalho; porm indico que sempre revisem seus textos para observar melhor as questes ortogrficas e de concordncia. Observem tambm a questo das normas da ABNT.
1650,Vocs fizeram um bom trabalho; porm indico que sempre revisem seus textos para observar melhor as questes ortogrficas e de concordncia. Observem tambm a questo das normas da ABNT.
1651,Houve compreenso sobre a intertextualidade no processo sciocomunicativo e; as ideias das autoras foram bem apresentadas. No entanto; a estrutura do texto no segue alguns padres do gnero solicitado (no segue as normas da ABNT quanto ao alinhamento do texto e o espaamento entre as palavras; no h referncia). importante revisar seu texto sempre; pois isso a ajudar a aprimor-lo e a tornar uma exmia professora de lngua portuguesa. Abraos e bons estudos!
1655,A atividade era para ser: Um relatrio sntese de duas pginas (digitadas); relacionando os problemas encontrados em cada campo/rea; com as discusses feitas; ao longo da disciplina; sobre Etnocentrismo e Relativismo Cultural; colocando as referncias utilizadas.
1657,Houve compreenso sobre a intertextualidade no processo sciocomunicativo e; as ideias das autoras foram bem apresentadas. No entanto; a estrutura do texto no segue alguns padres do gnero solicitado (no segue as normas da ABNT quando feita a citao de partes do texto das autoras sem utilizar aspas). importante revisar seu texto sempre; pois isso a ajudar a aprimor-lo e a tornar uma exmia professora de lngua portuguesa. Abraos e bons estudos!
1658,parabns muito bom
1659,
1666,A atividade era para ser: Um relatrio sntese de duas pginas (digitadas); relacionando os problemas encontrados em cada campo/rea; com as discusses feitas; ao longo da disciplina; sobre Etnocentrismo e Relativismo Cultural; colocando as referncias utilizadas.
4510,Trabalho muito bom; seguem algumas observaes: - Faltou inserir sugesto de atividades para trabalhar as redes sociais em sala de aula; - interessante finalizar o trabalho com as consideraes finais ou concluso; -Faltaram as formataes: pargrafo justificado; tamanho da letra; sempre seguindo as normas da ABNT Lembrando que essas observaes visam melhoria nos prximos trabalhos
4529,. Trabalho muito bom; o tema foi abordado de forma satisfatria.
4593,Parabns pelo seu trabalho! Obs: Ausncia de imagens nos 3 experimentos.
4600,"O objetivo desta Webquest organizar 3 \""experimentos\"" seguindo os seguintes critrios: .Montagens das fichas-resumo de maneira \""simples\"" e \""objetiva\"". .Adequao das prticas ao cotidiano de alunos de Ensino Mdio. Seguindo o modelo:Experimento;Objetivo;Material;Procedimentos;Resultados;Imagens;Bibliografia. Obs: Voc no seguiu o modelo pedido para os experimentos. "
4603,Por se tratar de um trabalho individual; seu trabalho est idntico aos de Andr Sampaio Dantas; Cicera Josefa de Carvalho e Cristiano Batista de Almeida. Ambos os trabalhos sero anulados.
4766,Na atividade faltaram alguns tpicos e detalhes exigidos.
4846,Voc fez muita copia da internet; procure na prxima entender o assunto e falar com suas palavras seu entendimento. Xero.
4908,Erros no cronograma e ausncia dos formulrios de entrevista.
4909,O trabalho ficou bom; s achei que faltou um pouco mais de informaes sobre o tema proposto.
4910,O trabalho faltou um pouco mais de informaes a respeito do tema abordado.
4961,Trabalho muito bom; o tema foi abordado de forma satisfatria.
4962,Parte do trabalho copiado da internet; isso no pode acontecer; voc tem que formular suas ideias de acordo com as leituras indicadas. Abraos!
4963,O trabalho fugiu totalmente do tema abordado; no foi feito nada do que se pedia; no tem capa; contra capa e todos os itens necessrios de um trabalho acadmico.
5196,Bom trabalho; entretanto algumas consideraes devem ser registradas: - Senti falta de indicaes de atividades para trabalhar as redes sociais em sala de aula; - interessante que voc utilize suas prprias palavras e no copiar os textos da mesma como pesquisou.
5220,Bom trabalho; entretanto algumas observaes precisam ser registradas: - O trabalho acadmico requer capa; contra capa; concluso e referncias; - A pesquisa poderia ter sido mais extensa; -Senti falta de indicao de atividades para serem trabalhadas em sala de aula com as redes sociais.
5221,Bom trabalho; entretanto algumas observaes precisam ser registradas: - A concluso e as referncias no podem ser esquecidas no trabalho acadmico; -Senti falta de indicao de atividades para serem trabalhadas em sala de aula com as redes sociais
5229,No seu trabalho s foram apresentados dois; dos trs experimentos pedidos. Faltaram tambm alguns critrios como: objetivo e resultados esperados.
5231,"O objetivo desta Webquest deveria ser: organizar 03 (trs) \""experimentos\"" dentro do contedo de Citologia voltado para o Ensino Mdio sob a forma de ficha-resumo. voc no cumpriu com os critrios pedidos na webquest. "
5232,seus experimentos possuem ausncia de alguns dos critrios pedidos como: imagens e resultados esperados.
5272,"O objetivo desta Webquest deveria ser: organizar \""03\"" (trs) experimentos dentro do contedo de Citologia voltado para o Ensino Mdio sob a forma de ficha-resumo. Voc no seguiu todos os critrios exigidos pela webquest. Modelo de Relatrio Experimento; Objetivo; Material; Procedimentos; Resultados; Imagens; Bibliografia. "
5274,Deveriam ser 3 (trs) experimentos. voc s mandou 1
5275,"Faltou a elaborao dos \""resultados esperados\"" para cada experimento. "
5345,Em sua atividade faltou alguns dos critrios exigidos pela webquest como: os resultados esperados; e a utilizao de imagens
5346,No identifiquei em sua atividade os trs experimentos exigidos pela webquest.
5347,Houve compreenso sobre a intertextualidade no processo sociocomunicativo e; as ideias das autoras foram bem apresentadas; no entanto a estrutura do texto no obedece alguns aspectos pois no segue as normas da ABNT quanto ao alinhamento; no h ttulo; no h referncia. Parabns pela atividade elaborada e lembre-se; a releitura do texto escrito muito importante e essa prtica alm de dar maior e melhor qualidade ao seu texto; far com que voc ao longo do curso torne-se uma exmia professora de lngua portuguesa. Abraos e bons estudos!
5457,Prezada; Parabns! O trabalho contemplou uma boa pesquisa. Um abrao.
5458,Prezada; Parabns! O trabalho contemplou uma boa pesquisa. Ademais; faltou citar a(s) referncia(s) da(s) fonte(s) pesquisada(s) conforme as normas da ABNT para os trabalhos acadmicos. Um abrao.
5491,O trabalho est bom; mas poderia que trabalhado mais a pesquisa e posteriormente construdo seu raciocnio; com sua palavras . um trabalho grande por isto o professor pede em grupo. Tente entrar em contato com o aluno Francisco Jos ; pois ele tambm fez individual e voc podem na prxima atividade formar um grupo.
5497,Renne; Boa reflexo; porm faltou o relato das aulas assistidas. Abraos.
5738,A atividade era para ser: Um relatrio sntese de duas pginas (digitadas); relacionando os problemas encontrados em cada campo/rea; com as discusses feitas; ao longo da disciplina; sobre Etnocentrismo e Relativismo Cultural; colocando as referncias utilizadas.
5747,Prezada Snia; No foram apresentados todos os casos solicitados na webquest. att. Luciano
5774,Houve compreenso sobre a intertextualidade e; as ideias das autoras foram bem apresentadas. Parabns pela elaborao da atividade segundo os critrios de exigncia. Lembre-se; a releitura do texto muito importante para aprimoramento da escrita; essa prtica dar maior qualidade ao seu texto e a tornar uma exmia professora de lngua portuguesa. Bons estudos!
5779,Prezada; Parabns! O trabalho atendeu pontos pertinentes da pesquisa. Ademais; faltou citar a(s) referncia(s) pesquisada(s) conforme as normas da ABNT para os trabalhos acadmicos. Um abrao.
5789,Faltou caracterizar o tipo de liderana praticado por cada personagem; segundo os autores estudados.
6810,Ol!!! O seu slide veio incompleto; no foi possvel visualizar todo o trabalho.
7047,Ol Juciene! Porque no realizou o trabalho em grupo?
7048,Querida; o trabalho est sem o nome da equipe. Voc fez individual?
7089,Problemas com o texto da folha de rosto. A anlise das imagens e audiovisual deixou a desejar; pois no fez uma leitura pontual de cada situaonelas elencada. Alm disso teve equvocos de outra ordem com as normas da ABNT na pg de referncias.
7179,Bom dia; seu trabalho no ficou bom; voc no fez o quadro comparativo entre os dois ensinos; tambm parte do seu texto foi retirado da internet; atente tambm para as normas de trabalhos acadmicos. Abraos!
7390,Bom trabalho meninos! Dica: Desenvolver melhor o tema abordado e colocar fontes abaixo das imagens postadas no blog.
7391,timo trabalho! Dica: Colocar fonte abaixo das imagens postadas no blog.
7443,Bom trabalho meninos! Dica: Identificar o blog com o nome dos alunos e colocar fonte abaixo das imagens postadas no blog.
7444,Bom trabalho meninos! Dica: Desenvolver melhor o tema abordado e colocar fontes abaixo das imagens postadas no blog.
7476,"A webquest pede para preparar uma apresentao em PowerPoint; alm da elaborao de um esquema do ciclo de vida e o mapa da rea com a localizao do animal. Atividade retirada do link: <a href=\""http://escoladabiologia.blogspot.com.br/2010/06/nematelmintos-doencas-causadas-por.html\"">http://escoladabiologia.blogspot.com.br/2010/06/nematelmintos-doencas-causadas-por.html</a>. "
7501,Na atividade faltaram alguns tpicos e detalhes exigidos.
7547,A atividade no compreende os itens solicitados na webquest: Criar blog; fotolog ou jornal que desenvolva um tema na rea de Biologia.
7549,A atividade trata-se de uma cpia de texto da internet disponvel em:http://clickeaprenda.uol.com.br/sg/uploads/UserFiles/File/O_professor_e_as_novas_tecnologias.pdf Alm disso; no corresponde ao que proposto na webquest: blog; fotolog ou modelo jornal
7943,A atividade pede para elaborar uma apresentao de um invertebrado parasito do homem; alm do mapa da rea com a localizao do animal; medidas profilticas e outras exigncias que no correspondem ao assunto abordado Ourio de fogo; desta forma a webquest enviada no atende aos requisitos solicitados.
8032,TACIANA; voc se equivocou na tarefa e respondeu a mesma da 1webquest .
8056,A atividade pede para elaborar um esquema com o ciclo de vida de um invertebrado parasito do homem ( maquete ou desenho desenvolvido pelo aluno) ; o mapa com a localizao deste animal; alm de alguns detalhes exigidos na webquest.
8247,Bom trabalho. O texto deve ter apenas uma lauda como solicitado na tarefa.
8248,O texto deve ser de prpria autoria.
8249,Algumas etapas do item PROCESSO no foram contempladas: introduo; concluso.
8250,Orientao: reduza alguns textos dos slides palavras ou frases - chave para no poluir a apresentao com muitas informaes (lembre-se que so apenas 20 min.)
8251,Observar a ortografia dos textos (acentuao e concordncia). Algumas etapas do item PROCESSO no foram contempladas: metodologia utilizada; como a pesquisa foi conduzida e consideraes finais. Dar uma ateno especial ao layout dos slides.
8258,Bom trabalho. A utilizao de jogos transposta os conceitos do contedo para o concreto da aprendizagem...(pesquisa sobre kishimoto :P) Como ficaria ento a questo da avaliao? Bons estudos...
8259,As habilidades exigidas pela tarefa foram contempladas de forma satisfatria; faltando apenas uma complementao da avaliao; como componente no processo de ensino e aprendizagem (proposta no item AVALIAO) e uma quantidade maior de fontes (item PROCESSO).
8260,A temtica d oportunidade de uma reflexo mais ampla acerca das tcnicas; dos procedimentos de ensino da Microbiologia. Como fica a questo da avaliao diante do uso de jogos? Para refletir e aplicar!!
8261,A temtica abre um leque amplo de discusso sobre a prtica da microbiologia nas sries iniciais. Quais as consideraes do grupo? Que tipo de avaliao propor?
8268,O estgio permite uma discusso maior acerca da prtica do professor em sala de aula. Sucesso!
8269,Qual (s) metodologia (s) utilizada (s) durante o estgio na realizao das aulas?
8270,Quais foram as atividades desenvolvidas em sala de aula? Contedos? Sucesso!
8271,O estgio permite uma discusso maior acerca da prtica do professor em sala de aula. Sucesso!!
8272,Observar as normas da ABNT na construo do relatrio.
8273,Quais as atividades desenvolvidas em sala de aula? Contedos? Sucesso!!!
8278,Algumas habilidades foram alcanadas de forma satisfatria. Observar as normas da ABNT na construo de um resumo; acrescentar aspectos tericos...
8279,Parabns pela atividade!!!! Bastante clara e objetiva...
8280,Um resumo deve ser: Pessoal: deve ser sempre feito com palavras do prprio aluno; pois representa o resultado da leitura que o aluno fez de um texto; Estruturado: o resumo no pode ser um apanhado de frases soltas. Ele deve trazer as ideias centrais (o argumento) daquilo que se est resumindo; Apresentado em ordem lgica; e transparente de forma que os mais variados leitores tenham o entendimento do que est escrito; Argumentao; crtico e/ou com comentrios pessoais sobre o texto. Bons estudos...
8282,Parabns pela atividade!!!! Bastante clara e objetiva...
8287,Exemplificar o mapa de risco do local onde foi visitado acrescentado ao relatrio.
8288,As habilidades foram construdas de forma satisfatria...necessitando apenas o relatrio do local de visitao. Bons estudos!
8289,Exemplificar o mapa de risco do local onde foi visitado acrescentado ao relatrio.
8291,As habilidades foram construdas de forma satisfatria...necessitando apenas o relatrio do local de visitao. Bons estudos!
8641,Bom dia Gilvania; O relato da experincia ficou muito bom; porm o texto explicativo deveria est contido no gnero textual solicitado CARTA ARGUMENTATIVA. Abraos.
8668,Faltaram referncias no textos; Alguns erros ortogrficos/digitao
8669,Erros de digitao/ortografia; Maior objetividade no relatrio (muito extenso)
8671,Faltou referenciar o texto de forma correta segundo ABNT; No foi totalmente abrangente na resposta s questes da webquest
8672,Cpia de contedo sem referncia; Falta de formatao; Falta de objetividade na respostas das questes levantadas
8681,Faltou objetividade no trabalho para responder as questes levantadas na Webquest; As referncias devem ser colocadas de acordo com as regras da ABNT; Bem formatado e apresentado
8683,Melhorar referncias para padro da ABNT; Melhorar referncias para padro da ABNT Pouco mais de objetividade (extenso do relatrio) Ateno ao envio do trabalho pois consta como rascunho!!!
8684,Houve uma confuso conceitual sobre o tpico acerca de processamento do pedido.
8686,Faltou um pouco mais de detalhamento dos tpicos requisitados na webquest; Erros ortogrficos/digitao
8690,Erros de concordncia verbal/nominal e digitao; Falta de referncias no corpo do texto; e sem o padro ABNT
8691,Faltou objetividade no trabalho para responder as questes levantadas na Webquest; As referncias devem ser colocadas de acordo com as regras da ABNT; Bem formatado e apresentado
8692,Erros de digitao/ortografia; Maior objetividade no relatrio (muito extenso)
8693,Bom escrito e com referncias colocadas adequadamente. Parabns!
8694,Faltou referenciar o texto de forma correta segundo ABNT; No foi totalmente abrangente na resposta s questes da webquest
8696,Faltaram referncias no textos; Alguns erros ortogrficos/digitao
8698,Faltou um pouco mais de detalhamento dos tpicos requisitados na webquest; Erros ortogrficos/digitao
8699,Faltou apenas um pouco mais de objetividade aos pontos requisitados na webquest
8705,Erros de digitao; A Holambra a maior regio produtora de flores no Brasil; no no mundo; A Holambra a maior regio produtora de flores no Brasil; no no mundo
8706,Erros de concordncia verbal/nominal e digitao; Falta de referncias no corpo do texto; e sem o padro ABNT
8708,Bem completo de informaes relevantes. Apenas um pouco longo; Precisa adequar ao padro ABNT de referncia bibliogrfica
8721,O exemplo prtico a ser apresentado deveria ser o de alguma prefeitura.
8722,A simulao que fora feita com uma pessoa fsica; na realidade deveria ter sido com um exemplo de alguma prefeitura.
8723,Faltou apresentar um exemplo prtico da situao vivida por alguma prefeitura e tambm apresentar a que concluso o grupo chegou.
8825,Em alguns pontos seu trabalho no foi configurado conforme as normas da ABNT. Bem como; na justificativa de um projeto no se utiliza de citaes; um espao para voc (com suas palavras) justificar o porqu de ter escolhido aquele tema; como tambm na metodologia; se um projeto; os verbos devem sempre vim no futuro; nunca passado. Pouco mais de ateno na prxima atividade. Abraos. Tut. Evelndia
8854,Em alguns pontos seu trabalho no foi configurado conforme as normas da ABNT (margens); bem como faltou a justificativa; onde voc iria expor o porqu da escolha deste tema. O cronograma segue a norma; fonte tamanho 12; somente o espaamento que diferenciado para simples. Cuidado na cpia de outros trabalhos; muitas vezes perceptvel tal ao. Pouco mais de ateno na prxima atividade. Abraos. Evelndia Rodrigues (Tutora a distncia)
8855,Alessandra em seu projeto houve uma incoerncia entre ttulo e texto; o que foi anunciado no foi desenvolvido e isso um erro gravssimo; bem como a ausncia do cronograma. Outro ponto negativo; emprojeto no se tem resumo; este item fica no trabalho final (monografia; TCC). Mais ateno na formatao de referncias de links; no facculo 2 tem explicando como format-las. Atenciosamente. Evelndia Rodrigues (Tutora a Distancia)
8856,Algumas observaes sobre seu projeto: Os objetivos devem ser separados em geral e especficos; Os espaamento do cronograma simples; As referncias devem ser configuradas conforme s normas da ABNT. Abraos. Evelndia Rodrigues (Tutora a distncia)
8857,Seu projeto no foi configurado corretamente; a fonte; por exemplo; tem que ser TIMES ou ARIAL tamanho 12 em qualquer trabalho acadmico que faa. O cronograma deve ser feito em forma de tabela; separando as aes em meses. Ficou faltando ainda as referncias bibliogrficas que usou para desenvolver o projeto. Abraos. Evelndia Rodrigues (Tutora a distncia)
8858,Bom trabalho; s atente-se a configurao de uma referncia bibliogrfica quando retirada da internet. Ok? Abraos. Evelndia Rodrigues (Tutora a distncia)
8859,Cada item (objetivo; metodologia; justificativa) deveria constar em uma lauda. Tome cuidado no excesso de citaes; principalmente na justificativa; a qual deve conter sua justificativa por querer desenvolver sobre determinado tema. Abraos. Evelndia Rodrigues (Tutora a distncia)
8860,Adrio; atente-se as observaes: Ttulo de trabalho acadmico a fonte no pode ser maior que 14; Nunca coloque o nome AUTOR em seus trabalhos; deselegante e desnecessrio; Todo o texto deve ser justificado (que alinhado s margens esquerda e direita); As perguntas que sero feitas em seu trabalho devem constar nos anexos; E cada item de seu projeto (objetivo; justificativa; metodologia; etc) deve constar em uma folha. Abraos. Evelndia Rodrigues (Tutora a distncia)
8861,Adriel; atente-se observao: O espaamento do sumrio deve ser 1;5; Abraos. Evelndia Rodrigues (Tutora a distncia)
8862,"Alcione; atente-se s observaes: A expresso \""Construo de um projeto de pesquisa\"" ou algo similar; no necessrio. Coloca-se apenas o ttulo; Na metodologia deve constar como o projeto ser posto em prtica; e se um projeto os verbos devem estar no futuro; H configuraes especficas para referncias da internet; deste modo est errado. Abraos. Evelndia Rodrigues (Tutora a distncia) "
8863,Aline;atente-se s observaes: Voc fez um projeto interessante; no entanto ele foge dos temas propostos na webquest; bem como nele h itens que no foram solicitados na mesma. Mais ateno nas prximas atividades. Abraos. Evelndia Rodrigues (Tutora a distncia)
8864,Seu trabalho no foi feito conforme solicitado. Abraos. Evelndia Rodrigues (Tutora a distncia)
